Years,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,Final
1: RETAIL PRICE,0.207143,0.210731,0.214371,0.218037,0.221759,0.225635,0.229544,0.233482,0.237561,0.241693,0.245880,0.250138,0.254462,0.258834,0.263245,0.267675,0.272099,0.276469,0.280781,0.285025,0.289200,0.293300,0.297333,0.301327,0.305286,0.309214,0.313105,0.316959,0.320776,0.324556,0.328299,0.332008,0.335685,0.339328,0.342934,0.346513
2: RETAIL PRICE,0.207143,0.211651,0.216340,0.221202,0.226232,0.231290,0.236350,0.241361,0.246316,0.251137,0.255794,0.260273,0.264598,0.268839,0.273012,0.277122,0.281172,0.285162,0.289095,0.292972,0.296798,0.300576,0.304308,0.308012,0.311697,0.315362,0.319008,0.322636,0.326244,0.329834,0.333406,0.336960,0.340496,0.344015,0.347517,0.351002
3: RETAIL PRICE,0.207143,0.210731,0.214371,0.218037,0.221759,0.225635,0.229544,0.233482,0.237561,0.241693,0.245880,0.250138,0.254462,0.258834,0.263245,0.267675,0.272099,0.276469,0.280781,0.285025,0.289200,0.293300,0.297333,0.301327,0.305286,0.309214,0.313105,0.316959,0.320776,0.324556,0.328299,0.332008,0.335685,0.339328,0.342934,0.346513
4: RETAIL PRICE,0.207143,0.211651,0.216340,0.221202,0.226232,0.231290,0.236350,0.241361,0.246316,0.251137,0.255794,0.260273,0.264598,0.268839,0.273012,0.277122,0.281172,0.285162,0.289095,0.292972,0.296798,0.300576,0.304308,0.308012,0.311697,0.315362,0.319008,0.322636,0.326244,0.329834,0.333406,0.336960,0.340496,0.344015,0.347517,0.351001
5: RETAIL PRICE,0.207143,0.210731,0.214371,0.218037,0.221759,0.225635,0.229544,0.233482,0.237561,0.241693,0.245880,0.250138,0.254462,0.258834,0.263245,0.267675,0.272099,0.276469,0.280781,0.285025,0.289200,0.293300,0.297333,0.301327,0.305289,0.309223,0.313126,0.316995,0.320829,0.324626,0.328388,0.332115,0.335810,0.339470,0.343092,0.346695
6: RETAIL PRICE,0.207143,0.211651,0.216340,0.221204,0.226243,0.231319,0.236406,0.241454,0.246451,0.251307,0.255992,0.260495,0.264845,0.269117,0.273318,0.277452,0.281523,0.285531,0.289477,0.293364,0.297197,0.300978,0.304730,0.308462,0.312173,0.315864,0.319534,0.323185,0.326815,0.330426,0.334018,0.337592,0.341147,0.344684,0.348202,0.351702
7: RETAIL PRICE,0.207143,0.210731,0.214371,0.218037,0.221759,0.225635,0.229544,0.233482,0.237561,0.241693,0.245880,0.250138,0.254462,0.258834,0.263245,0.267675,0.272099,0.276469,0.280781,0.285025,0.289200,0.293300,0.297333,0.301327,0.305289,0.309223,0.313126,0.316995,0.320829,0.324626,0.328388,0.332115,0.335810,0.339470,0.343092,0.346694
8: RETAIL PRICE,0.207143,0.211651,0.216340,0.221204,0.226243,0.231319,0.236406,0.241454,0.246451,0.251307,0.255992,0.260495,0.264845,0.269117,0.273318,0.277452,0.281523,0.285531,0.289477,0.293364,0.297197,0.300978,0.304730,0.308462,0.312173,0.315864,0.319534,0.323185,0.326815,0.330426,0.334018,0.337592,0.341147,0.344684,0.348202,0.351702
9: RETAIL PRICE,0.207143,0.211528,0.216446,0.221885,0.227553,0.233268,0.238895,0.244184,0.249103,0.253791,0.258360,0.262825,0.267187,0.271443,0.275596,0.279697,0.283764,0.287798,0.291798,0.295762,0.299691,0.303592,0.307473,0.311334,0.315179,0.319010,0.322822,0.326616,0.330389,0.334142,0.337874,0.341589,0.345288,0.348970,0.352633,0.356276
10: RETAIL PRICE,0.207143,0.216934,0.226178,0.233112,0.238671,0.243640,0.248213,0.252618,0.256930,0.261163,0.265323,0.269433,0.273507,0.277549,0.281559,0.285537,0.289486,0.293402,0.297286,0.301138,0.304962,0.308762,0.312537,0.316289,0.320018,0.323725,0.327411,0.331077,0.334723,0.338350,0.341958,0.345549,0.349122,0.352679,0.356220,0.359745
11: RETAIL PRICE,0.207143,0.211528,0.216446,0.221885,0.227553,0.233268,0.238895,0.244184,0.249103,0.253791,0.258360,0.262825,0.267187,0.271443,0.275596,0.279697,0.283764,0.287798,0.291798,0.295762,0.299691,0.303592,0.307473,0.311334,0.315179,0.319010,0.322822,0.326616,0.330389,0.334142,0.337874,0.341589,0.345288,0.348970,0.352633,0.356276
12: RETAIL PRICE,0.207143,0.216934,0.226178,0.233112,0.238671,0.243640,0.248213,0.252618,0.256930,0.261163,0.265323,0.269433,0.273507,0.277549,0.281559,0.285537,0.289486,0.293402,0.297286,0.301138,0.304962,0.308762,0.312537,0.316289,0.320018,0.323725,0.327411,0.331077,0.334723,0.338350,0.341958,0.345549,0.349122,0.352679,0.356220,0.359745
13: RETAIL PRICE,0.207143,0.211528,0.216446,0.221885,0.227553,0.233268,0.238895,0.244184,0.249103,0.253791,0.258360,0.262825,0.267187,0.271443,0.275596,0.279697,0.283764,0.287798,0.291798,0.295762,0.299691,0.303592,0.307473,0.311334,0.315180,0.319012,0.322827,0.326624,0.330401,0.334158,0.337895,0.341615,0.345319,0.349007,0.352676,0.356325
14: RETAIL PRICE,0.207143,0.216934,0.226178,0.233114,0.238677,0.243651,0.248228,0.252639,0.256957,0.261195,0.265359,0.269476,0.273558,0.277606,0.281622,0.285606,0.289560,0.293481,0.297369,0.301226,0.305055,0.308860,0.312639,0.316396,0.320129,0.323840,0.327529,0.331198,0.334847,0.338476,0.342087,0.345681,0.349257,0.352816,0.356359,0.359887
15: RETAIL PRICE,0.207143,0.211528,0.216446,0.221885,0.227553,0.233268,0.238895,0.244184,0.249103,0.253791,0.258360,0.262825,0.267187,0.271443,0.275596,0.279697,0.283764,0.287798,0.291798,0.295762,0.299691,0.303592,0.307473,0.311334,0.315180,0.319012,0.322827,0.326624,0.330401,0.334158,0.337895,0.341615,0.345319,0.349007,0.352676,0.356324
16: RETAIL PRICE,0.207143,0.216934,0.226178,0.233114,0.238677,0.243651,0.248228,0.252639,0.256957,0.261195,0.265359,0.269476,0.273558,0.277606,0.281622,0.285606,0.289560,0.293481,0.297369,0.301226,0.305055,0.308860,0.312639,0.316396,0.320129,0.323840,0.327529,0.331198,0.334847,0.338476,0.342087,0.345681,0.349257,0.352816,0.356359,0.359886
17: RETAIL PRICE,0.207143,0.215247,0.223351,0.231426,0.239508,0.247718,0.255920,0.264108,0.272428,0.280770,0.289141,0.297559,0.306020,0.314500,0.322987,0.331454,0.339867,0.348156,0.356312,0.364321,0.372178,0.379871,0.387412,0.394836,0.402151,0.409360,0.416457,0.423439,0.430306,0.437059,0.443698,0.450227,0.456649,0.462963,0.469161,0.475263
18: RETAIL PRICE,0.207143,0.216196,0.225440,0.234878,0.244513,0.254187,0.263866,0.273481,0.283013,0.292355,0.301459,0.310297,0.318886,0.327312,0.335590,0.343724,0.351714,0.359560,0.367262,0.374823,0.382246,0.389535,0.396692,0.403744,0.410701,0.417564,0.424335,0.431013,0.437600,0.444096,0.450503,0.456821,0.463052,0.469196,0.475254,0.481227
19: RETAIL PRICE,0.207143,0.215247,0.223351,0.231426,0.239508,0.247718,0.255920,0.264108,0.272428,0.280770,0.289141,0.297559,0.306020,0.314500,0.322987,0.331454,0.339867,0.348156,0.356312,0.364321,0.372178,0.379871,0.387412,0.394836,0.402151,0.409360,0.416457,0.423439,0.430306,0.437059,0.443698,0.450227,0.456649,0.462963,0.469161,0.475263
20: RETAIL PRICE,0.207143,0.216196,0.225440,0.234878,0.244513,0.254187,0.263866,0.273481,0.283013,0.292355,0.301459,0.310297,0.318886,0.327312,0.335590,0.343724,0.351714,0.359560,0.367262,0.374823,0.382246,0.389535,0.396692,0.403744,0.410701,0.417564,0.424335,0.431013,0.437600,0.444096,0.450503,0.456821,0.463052,0.469196,0.475254,0.481227
21: RETAIL PRICE,0.207143,0.215247,0.223351,0.231426,0.239508,0.247718,0.255920,0.264108,0.272428,0.280770,0.289141,0.297559,0.306020,0.314500,0.322987,0.331454,0.339867,0.348156,0.356312,0.364321,0.372178,0.379871,0.387412,0.394836,0.402155,0.409374,0.416487,0.423489,0.430381,0.437160,0.443825,0.450381,0.456829,0.463167,0.469390,0.475526
